4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.8,2.8
4.8,2.8
4.8,2.7
4.8,2.7
4.8,2.7
4.8,2.7
4.8,2.7
4.8,2.7
4.8,2.7
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.7,2.9
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.8
4.7,2.8
4.7,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.7
4.7,2.7
4.7,2.7
4.7,2.7
4.7,2.7
4.7,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.7
4.7,2.7
4.7,2.7
4.7,2.7
4.7,2.7
4.7,2.7
4.7,2.7
4.7,2.7
4.8,2.7
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.7
4.5,2.7
4.5,2.7
4.5,2.7
4.5,2.7
4.5,2.7
4.5,2.7
4.6,2.7
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.7
4.7,2.7
4.7,2.7
4.7,2.7
4.7,2.7
4.7,2.7
4.6,2.7
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.7,2.8
4.7,2.8
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.9
4.6,2.9
4.5,2.9
4.5,2.9
4.5,2.9
4.5,2.9
4.5,2.9
4.5,2.8
4.5,2.8
4.5,2.8
4.5,2.8
4.5,2.8
4.5,2.9
4.4,2.9
4.4,2.9
4.4,2.9
4.4,2.9
4.4,2.9
4.4,2.9
4.4,2.9
4.4,2.9
4.4,2.9
4.4,2.9
4.4,2.9
4.3,2.8
4.3,2.8
4.3,2.8
4.3,2.8
4.3,2.8
4.4,2.8
4.4,2.9
4.4,2.9
4.4,2.9
4.4,2.9
4.4,2.9
4.4,2.9
4.4,2.9
4.4,2.8
4.4,2.8
4.4,2.8
4.3,2.8
4.3,2.8
4.3,2.8
4.3,2.8
4.3,2.8
4.3,2.9
4.3,2.9
4.3,2.9
4.3,2.9
4.3,2.9
4.2,2.9
4.2,2.8
4.2,2.8
4.2,2.8
4.2,2.8
4.2,2.8
4.2,2.8
4.2,2.8
4.2,2.8
4.2,2.8
4.2,2.8
4.1,2.9
4.1,2.9
4.1,2.9
4.1,2.9
4.1,2.9
4.2,2.9
4.2,2.9
4.2,2.9
4.2,2.9
4.2,2.9
4.2,2.8
4.2,2.8
4.2,2.8
4.2,2.8
4.2,2.8
4.3,2.8
4.3,2.8
4.3,2.8
4.3,2.9
4.3,2.9
4.3,2.9
4.3,2.9
4.4,2.9
4.4,2.9
4.4,2.9
4.4,2.9
4.4,2.9
4.4,2.9
4.4,2.9
4.4,2.8
4.4,2.8
4.4,2.8
4.5,2.8
4.5,2.8
4.5,2.8
4.5,2.8
4.5,2.9
4.5,2.9
4.5,2.9
4.5,2.9
4.6,2.9
4.6,2.9
4.6,2.9
4.6,2.9
4.6,2.9
4.6,2.9
4.7,2.9
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.7
4.6,2.7
4.6,2.7
4.6,2.7
4.6,2.7
4.6,2.7
4.6,2.7
4.5,2.7
4.5,2.7
4.5,2.7
4.5,2.6
4.5,2.6
4.5,2.6
4.5,2.6
4.5,2.6
4.6,2.6
4.6,2.6
4.6,2.6
4.6,2.6
4.6,2.6
4.6,2.6
4.6,2.5
4.6,2.5
4.6,2.5
4.6,2.5
4.6,2.5
4.5,2.5
4.5,2.5
4.5,2.5
4.5,2.5
4.5,2.5
4.5,2.5
4.6,2.4
4.6,2.4
4.6,2.4
4.6,2.4
4.6,2.4
4.6,2.4
4.7,2.5
4.7,2.5
4.7,2.5
4.7,2.5
4.7,2.5
4.7,2.5
4.7,2.5
4.7,2.5
4.7,2.6
4.7,2.6
4.7,2.6
4.6,2.6
4.6,2.6
4.6,2.6
4.6,2.6
4.6,2.6
4.6,2.6
4.6,2.6
4.6,2.7
4.6,2.7
4.6,2.7
4.5,2.7
4.5,2.7
4.5,2.8
4.5,2.8
4.5,2.8
4.5,2.8
4.5,2.8
4.5,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.7
4.6,2.7
4.6,2.7
4.6,2.7
4.7,2.7
4.7,2.7
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.8,2.8
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.8
4.8,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.8,2.8
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.7,2.9
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.7,2.9
4.7,2.9
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.9
4.7,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.8
4.8,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.9
4.7,2.9
4.7,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.8,2.9
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.9
4.8,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.6,2.8
4.6,2.9
4.6,2.9
4.6,2.9
4.6,2.9
4.6,2.9
4.7,2.9
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.6,2.9
4.6,2.9
4.6,2.9
4.6,2.9
4.6,2.9
4.6,2.9
4.6,2.9
4.6,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.8
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.9
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.7,2.8
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.8,2.9
4.8,2.8
4.8,2.8
4.8,2.8
4.8,2.8
4.7,2.8
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.7,2.9
4.6,2.9
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.6,2.8
4.5,2.7
4.5,2.7
4.5,2.7
4.5,2.7
4.5,2.7
4.5,2.7
4.6,2.7
4.6,2.7
4.6,2.7
4.6,2.7
4.6,2.7
4.6,2.6
4.6,2.6
4.6,2.6
4.6,2.6
4.6,2.6
4.5,2.6
4.5,2.6
4.5,2.6
4.5,2.7
4.5,2.7
4.5,2.7
4.5,2.7
4.5,2.7
4.5,2.7
4.5,2.7
4.5,2.7
4.4,2.8
4.4,2.8
4.4,2.8
4.4,2.8
4.4,2.8
4.4,2.8
4.4,2.8
4.4,2.8
4.4,2.8
4.4,2.8
4.3,2.8
4.3,2.7
4.3,2.7
4.3,2.7
4.3,2.7
4.3,2.7
4.3,2.7
4.3,2.8
4.3,2.8
4.3,2.8
4.3,2.8
4.2,2.8
4.2,2.8
4.2,2.8
4.2,2.8
4.2,2.8
4.2,2.8
4.2,2.7
4.2,2.7
4.2,2.7
4.2,2.7
4.1,2.7
4.1,2.7
4.1,2.7
4.1,2.7
4.1,2.8
4.1,2.8
4.1,2.8
4.1,2.8
4.1,2.8
4.1,2.8
4.1,2.8
4,2.8
4,2.9
4,2.9
4,2.9
4,2.9
4,2.9
4,2.9
4.1,2.9
4.1,2.9
4.1,2.9
4.1,2.9
4.1,2.8
4.1,2.8
4.1,2.8
4.1,2.8
4.1,2.8
4.2,2.8
4.2,2.9
4.2,2.9
4.2,2.9
4.2,2.9
4.2,2.9
4.2,2.9
4.2,2.9
4.2,2.9
4.2,2.9
4.2,2.9
4.1,2.9
4.1,2.8
4.1,2.8
4.1,2.8
4.1,2.8
4.1,2.8
4.1,2.8
4.1,2.8
4.1,2.8
4.1,2.8
4,2.8
4,2.9
4,2.9
4,2.9
4,2.9
4,2.9
4,2.9
4,2.9
4,2.9
4,2.9
4,2.9
4,2.9
4,2.9
4,2.9
4,2.9
4,2.9
4,2.9
4,2.9
4,2.9
4,2.9
